id,fips_code,state,cemetery,county_name,graveid,birth_year,birth_month,death_year,death_month,reached_age,female,stone_type,persons_ingrave,floral,wheat,marriage_month,marriage_year,married,familyrole,military,patriotic,occupation,picture,nonrelig_symbol,verbal_nonrelig,verbal_love,othersecular,bible,fish,dove,praying,cross,lamb,angel,verbal_relig,other_religious
136,6045,CA,Ukiah Cemetery,Mendocino,127603868,1934,9,2012,6,77.75,0,3,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,6045,CA,Ukiah Cemetery,Mendocino,107671983,1915,8,2005,7,89.916664,1,3,1,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,6045,CA,Ukiah Cemetery,Mendocino,105996625,1949,5,2010,5,61,1,3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,6045,CA,Ukiah Cemetery,Mendocino,169047339,1929,6,2006,2,76.666664,0,1,2,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,6045,CA,Ukiah Cemetery,Mendocino,127215316,1927,3,2009,2,81.916664,1,3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,6045,CA,Ukiah Cemetery,Mendocino,116785217,1916,9,2009,12,93.25,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,6045,CA,Ukiah Cemetery,Mendocino,28999085,1925,6,2008,7,83.083336,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,6045,CA,Ukiah Cemetery,Mendocino,137566477,1922,5,2013,6,91.083336,0,1,2,1,0,,1946,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
144,6045,CA,Ukiah Cemetery,Mendocino,146151569,1920,7,2005,1,84.5,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,6045,CA,Ukiah Cemetery,Mendocino,129461025,1920,10,2005,8,84.833336,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,6045,CA,Ukiah Cemetery,Mendocino,103679144,1927,5,2003,12,76.583336,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6045,CA,Ukiah Cemetery,Mendocino,107787442,1914,,2007,3,93,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,6045,CA,Ukiah Cemetery,Mendocino,28998842,1923,7,2001,2,77.583336,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6045,CA,Ukiah Cemetery,Mendocino,97989790,1948,9,2011,12,63.25,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6045,CA,Ukiah Cemetery,Mendocino,142227563,1921,5,2008,1,86.666664,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6045,CA,Ukiah Cemetery,Mendocino,28999150,1916,,2011,,95,0,1,2,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,6045,CA,Ukiah Cemetery,Mendocino,29003792,1923,4,2002,2,78.833336,0,3,2,0,0,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,6045,CA,Ukiah Cemetery,Mendocino,126068832,1923,11,2009,5,85.5,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6045,CA,Ukiah Cemetery,Mendocino,182942285,1918,12,2007,2,88.166664,1,1,2,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
155,6045,CA,Ukiah Cemetery,Mendocino,142896641,1930,7,2015,1,84.5,0,3,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,6045,CA,Ukiah Cemetery,Mendocino,29005557,1933,12,2001,10,67.833336,0,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,6045,CA,Ukiah Cemetery,Mendocino,29005581,1904,6,2003,4,98.833336,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,6045,CA,Ukiah Cemetery,Mendocino,28997333,1930,,2011,10,81,1,1,2,1,0,3,1947,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,6045,CA,Ukiah Cemetery,Mendocino,29005592,1912,2,2000,5,88.25,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,6045,CA,Ukiah Cemetery,Mendocino,90716810,1921,5,2012,3,90.833336,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,6045,CA,Ukiah Cemetery,Mendocino,115911867,1920,10,2007,4,86.5,0,1,2,1,0,6,1951,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
162,6045,CA,Ukiah Cemetery,Mendocino,29001654,1922,9,2003,7,80.833336,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,6045,CA,Ukiah Cemetery,Mendocino,44172925,1923,3,2008,6,85.25,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,6045,CA,Ukiah Cemetery,Mendocino,107768155,1921,6,2005,5,83.916664,0,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6045,CA,Ukiah Cemetery,Mendocino,107784528,1928,9,2006,12,78.25,0,2,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,6045,CA,Ukiah Cemetery,Mendocino,37571047,1921,4,2005,7,84.25,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,6045,CA,Ukiah Cemetery,Mendocino,107996155,1923,1,2004,4,81.25,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
168,6045,CA,Ukiah Cemetery,Mendocino,127093842,1955,5,2004,7,49.166668,1,3,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,6045,CA,Ukiah Cemetery,Mendocino,116239502,1945,4,2013,3,67.916664,0,1,1,0,0,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
170,6045,CA,Ukiah Cemetery,Mendocino,99709041,1928,3,2012,5,84.166664,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,6045,CA,Ukiah Cemetery,Mendocino,110020820,1915,8,2012,3,96.583336,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,6045,CA,Ukiah Cemetery,Mendocino,179093624,1925,10,2012,6,86.666664,1,3,1,0,1,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,6045,CA,Ukiah Cemetery,Mendocino,107767380,1954,4,2008,1,53.75,0,3,1,1,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,6045,CA,Ukiah Cemetery,Mendocino,29001274,1909,7,2001,7,92,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,6045,CA,Ukiah Cemetery,Mendocino,29013952,1929,,2009,,80,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,6045,CA,Ukiah Cemetery,Mendocino,29013212,1906,9,2000,10,94.083336,0,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,6045,CA,Ukiah Cemetery,Mendocino,127603503,1925,12,2011,8,85.666664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,6045,CA,Ukiah Cemetery,Mendocino,86953798,1917,12,2001,3,83.25,0,1,2,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,6045,CA,Ukiah Cemetery,Mendocino,29014032,1914,8,2009,9,95.083336,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,6045,CA,Ukiah Cemetery,Mendocino,126119191,1912,3,2003,12,91.75,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
181,6045,CA,Ukiah Cemetery,Mendocino,107767162,1916,11,2007,1,90.166664,1,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182,6045,CA,Ukiah Cemetery,Mendocino,29003517,1929,10,2001,12,72.166664,1,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,6045,CA,Ukiah Cemetery,Mendocino,29001672,1915,7,2008,6,92.916664,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,6045,CA,Ukiah Cemetery,Mendocino,90741774,1955,12,2012,2,56.166668,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
185,6045,CA,Ukiah Cemetery,Mendocino,100064264,1917,9,2005,7,87.833336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,6045,CA,Ukiah Cemetery,Mendocino,36993995,1926,11,2007,9,80.833336,0,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,6045,CA,Ukiah Cemetery,Mendocino,28998679,1910,11,2006,5,95.5,1,3,2,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,6045,CA,Ukiah Cemetery,Mendocino,29005601,1915,2,2001,1,85.916664,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,6045,CA,Ukiah Cemetery,Mendocino,29004033,1906,11,2003,3,96.333336,0,3,2,1,0,9,1935,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190,6045,CA,Ukiah Cemetery,Mendocino,129461025,1930,3,2004,4,74.083336,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191,6045,CA,Ukiah Cemetery,Mendocino,29005102,1933,12,2000,11,66.916664,0,3,2,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,6045,CA,Ukiah Cemetery,Mendocino,115914019,1938,5,2006,6,68.083336,0,1,2,1,0,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
193,6045,CA,Ukiah Cemetery,Mendocino,28999064,1915,3,2001,8,86.416664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,6045,CA,Ukiah Cemetery,Mendocino,29013902,1918,10,2001,4,82.5,0,1,2,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,6045,CA,Ukiah Cemetery,Mendocino,29005592,1916,7,2003,7,87,0,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,6045,CA,Ukiah Cemetery,Mendocino,29003819,1905,11,2001,4,95.416664,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,6045,CA,Ukiah Cemetery,Mendocino,28998489,1925,3,2002,6,77.25,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,6045,CA,Ukiah Cemetery,Mendocino,28997222,1916,9,2001,6,84.75,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,6045,CA,Ukiah Cemetery,Mendocino,28998519,1916,2,2001,8,85.5,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,6045,CA,Ukiah Cemetery,Mendocino,143126348,1913,3,2007,11,94.666664,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,6063,CA,Greenville District Cemetery,Plumas,69404220,1930,3,2007,1,76.833336,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202,6063,CA,Greenville District Cemetery,Plumas,169012043,1920,3,2013,6,93.25,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203,6063,CA,Greenville District Cemetery,Plumas,76674691,1928,5,2014,1,85.666664,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,6063,CA,Greenville District Cemetery,Plumas,76749659,1905,,2005,,100,1,3,2,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,6063,CA,Greenville District Cemetery,Plumas,136627668,1920,4,2010,9,90.416664,0,3,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206,6063,CA,Greenville District Cemetery,Plumas,83928995,1949,5,2012,1,62.666668,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,6063,CA,Greenville District Cemetery,Plumas,76749432,1946,3,2003,1,56.833332,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,6063,CA,Greenville District Cemetery,Plumas,76857022,1918,9,2004,1,85.333336,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,6063,CA,Greenville District Cemetery,Plumas,76749543,1924,1,2007,12,83.916664,0,3,1,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
210,6063,CA,Greenville District Cemetery,Plumas,76795690,1924,11,2004,4,79.416664,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
211,6063,CA,Greenville District Cemetery,Plumas,136629683,1945,5,2009,2,63.75,0,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
212,6063,CA,Greenville District Cemetery,Plumas,183121404,1938,3,2013,5,75.166664,0,3,1,0,0,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,6063,CA,Greenville District Cemetery,Plumas,76856984,1929,,2000,,71,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,6063,CA,Greenville District Cemetery,Plumas,96429730,1927,7,2009,7,82,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
215,6063,CA,Greenville District Cemetery,Plumas,76749505,1916,,2001,,85,1,3,2,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6063,CA,Greenville District Cemetery,Plumas,76674645,1914,7,2006,1,91.5,1,3,2,0,0,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
217,6063,CA,Greenville District Cemetery,Plumas,76674671,1936,12,2007,9,70.75,1,3,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,6063,CA,Greenville District Cemetery,Plumas,29976289,1917,12,2008,9,90.75,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
219,6063,CA,Greenville District Cemetery,Plumas,76857051,1958,12,2007,10,48.833332,1,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
220,6063,CA,Greenville District Cemetery,Plumas,182396851,1931,11,2001,9,69.833336,1,3,2,1,0,5,1952,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
221,6063,CA,Greenville District Cemetery,Plumas,76749441,1925,1,2005,9,80.666664,0,3,2,0,0,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
222,6063,CA,Greenville District Cemetery,Plumas,76674695,1939,6,2000,11,61.416668,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
223,6063,CA,Greenville District Cemetery,Plumas,76856870,1921,7,2007,9,86.166664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224,6063,CA,Greenville District Cemetery,Plumas,113684099,1925,1,2005,9,80.666664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,6063,CA,Greenville District Cemetery,Plumas,111116376,1919,9,2003,12,84.25,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,6063,CA,Greenville District Cemetery,Plumas,106027180,1921,11,2012,3,90.333336,1,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
227,6063,CA,Greenville District Cemetery,Plumas,76674716,1919,6,2011,11,92.416664,0,3,2,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228,6063,CA,Greenville District Cemetery,Plumas,169922137,1933,12,2016,8,82.666664,1,3,2,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,6063,CA,Greenville District Cemetery,Plumas,76857054,1912,9,2002,12,90.25,1,3,2,0,0,4,1987,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,6063,CA,Greenville District Cemetery,Plumas,76749276,1910,3,2008,2,97.916664,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
231,6063,CA,Greenville District Cemetery,Plumas,134601954,1919,11,2005,4,85.416664,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
232,6063,CA,Greenville District Cemetery,Plumas,76856960,1945,5,2002,7,57.166668,0,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
233,6063,CA,Greenville District Cemetery,Plumas,76795716,1915,6,2002,4,86.833336,1,3,2,0,0,12,1937,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,6063,CA,Greenville District Cemetery,Plumas,76749501,1911,,2004,,93,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,6063,CA,Greenville District Cemetery,Plumas,33535639,1976,4,2009,1,32.75,1,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,6063,CA,Greenville District Cemetery,Plumas,76674691,1926,7,2002,10,76.25,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,6063,CA,Greenville District Cemetery,Plumas,76749373,1912,12,2005,5,92.416664,1,3,2,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,6063,CA,Greenville District Cemetery,Plumas,76749449,1931,3,2000,3,69,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239,6063,CA,Greenville District Cemetery,Plumas,76805463,1917,7,2003,9,86.166664,0,3,2,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,6063,CA,Greenville District Cemetery,Plumas,136628013,1938,10,2013,5,74.583336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
241,6063,CA,Greenville District Cemetery,Plumas,50072892,1917,3,2002,9,85.5,0,3,1,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
242,6063,CA,Greenville District Cemetery,Plumas,76674683,1957,1,2006,8,49.583332,0,3,1,0,1,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
243,6063,CA,Greenville District Cemetery,Plumas,76674659,1919,5,2004,1,84.666664,1,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244,6063,CA,Greenville District Cemetery,Plumas,183095043,1914,12,2013,4,98.333336,1,3,1,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
245,6063,CA,Greenville District Cemetery,Plumas,76674649,1925,6,2007,9,82.25,1,3,1,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,6063,CA,Greenville District Cemetery,Plumas,76674650,1922,12,2000,7,77.583336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
247,6063,CA,Greenville District Cemetery,Plumas,76856987,1919,8,2004,5,84.75,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
248,6063,CA,Greenville District Cemetery,Plumas,80821832,1911,2,2003,12,92.833336,1,3,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249,6063,CA,Greenville District Cemetery,Plumas,76749334,1939,8,2018,3,78.583336,1,3,2,1,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,6063,CA,Greenville District Cemetery,Plumas,76749604,1914,7,2009,3,94.666664,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,6063,CA,Greenville District Cemetery,Plumas,76856986,1925,11,2001,4,75.416664,1,3,1,1,0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
252,6063,CA,Greenville District Cemetery,Plumas,182923043,1954,9,2014,10,60.083332,0,3,1,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
253,6063,CA,Greenville District Cemetery,Plumas,110619120,1924,,2013,5,89,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,6063,CA,Greenville District Cemetery,Plumas,129821805,1934,12,2014,5,79.416664,0,3,2,0,0,7,1956,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,6063,CA,Greenville District Cemetery,Plumas,32038411,1922,3,2006,4,84.083336,0,3,2,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256,6063,CA,Greenville District Cemetery,Plumas,90458055,1932,4,2008,2,75.833336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257,6063,CA,Greenville District Cemetery,Plumas,76674648,1938,4,2005,9,67.416664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,6063,CA,Greenville District Cemetery,Plumas,96383293,1927,6,2010,8,83.166664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259,6063,CA,Greenville District Cemetery,Plumas,73429766,1923,6,2011,5,87.916664,0,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,6063,CA,Greenville District Cemetery,Plumas,110619494,1926,6,2013,2,86.666664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,6063,CA,Greenville District Cemetery,Plumas,104718166,1926,1,2013,2,87.083336,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,6063,CA,Greenville District Cemetery,Plumas,76674697,1921,8,2005,10,84.166664,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,6063,CA,Greenville District Cemetery,Plumas,73442111,1941,7,2010,8,69.083336,1,3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,6063,CA,Greenville District Cemetery,Plumas,50646014,1923,2,2005,8,82.5,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
265,6063,CA,Greenville District Cemetery,Plumas,134601954,1919,11,2010,2,90.25,0,3,2,1,0,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
266,6063,CA,Greenville District Cemetery,Plumas,76805506,1920,6,2000,2,79.666664,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,6063,CA,Greenville District Cemetery,Plumas,182396851,1930,12,2014,8,83.666664,0,3,2,1,0,5,1952,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
268,6063,CA,Greenville District Cemetery,Plumas,76856868,1921,6,2003,12,82.5,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
269,6063,CA,Greenville District Cemetery,Plumas,76749526,1924,1,2002,9,78.666664,0,3,2,0,1,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,6063,CA,Greenville District Cemetery,Plumas,76857048,1934,,2004,,70,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,6063,CA,Greenville District Cemetery,Plumas,76856863,1925,9,2005,11,80.166664,0,3,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
272,6063,CA,Greenville District Cemetery,Plumas,33538183,1922,6,2009,2,86.666664,1,3,1,0,0,8,1006,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
273,6063,CA,Greenville District Cemetery,Plumas,181951565,1926,,2008,,82,0,3,2,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
274,6063,CA,Greenville District Cemetery,Plumas,76795716,1901,12,2004,8,102.66666,0,3,2,0,0,12,1937,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,6063,CA,Greenville District Cemetery,Plumas,76857031,1930,8,2006,2,75.5,0,3,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,6063,CA,Greenville District Cemetery,Plumas,76674665,1923,11,2004,12,81.083336,0,3,1,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277,6063,CA,Greenville District Cemetery,Plumas,53535835,1926,7,2005,9,79.166664,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,6063,CA,Greenville District Cemetery,Plumas,183103552,1941,,2014,,73,0,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,6063,CA,Greenville District Cemetery,Plumas,182923069,1953,4,2012,10,59.5,0,3,1,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
280,6063,CA,Greenville District Cemetery,Plumas,76749414,1925,10,2001,3,75.416664,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,6063,CA,Greenville District Cemetery,Plumas,183088072,1958,12,2013,1,54.083332,1,3,1,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
282,6063,CA,Greenville District Cemetery,Plumas,76857002,1932,7,2003,5,70.833336,0,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,6063,CA,Greenville District Cemetery,Plumas,50214443,1912,12,2004,11,91.916664,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
